date,price_type,price
2023-12-25,Mean,2.863203883495146
2023-12-26,Mean,2.7946666666666666
2023-12-27,Mean,2.8201020408163266
2023-12-28,Mean,2.875182481751825
2023-12-29,Mean,2.930357142857143
2023-12-30,Mean,2.9710638297872336
2023-12-31,Mean,2.9453125
2024-01-01,Mean,2.848553459119497
2024-01-02,Mean,2.8033714285714284
2024-01-03,Mean,2.74375
2024-01-04,Mean,2.8637837837837834
2024-01-05,Mean,2.8539999999999996
2024-01-06,Mean,2.7290769230769234
2024-01-07,Mean,2.858
2024-01-08,Mean,2.6325
2024-01-09,Mean,2.7645454545454546
2024-01-10,Mean,2.881025641025641
2024-01-11,Mean,2.7572549019607844
2024-01-12,Mean,2.958388888888889
2024-01-13,Mean,2.656619718309859
2024-01-14,Mean,2.8040437158469946
2024-01-15,Mean,2.8283333333333336
2024-01-16,Mean,2.8476595744680853
2024-01-17,Mean,2.826888888888889
2024-01-18,Mean,2.81
2024-01-19,Mean,2.777983193277311
2024-01-20,Mean,2.7370270270270267
2024-01-21,Mean,2.731926605504587
2024-01-22,Mean,2.8752040816326527
2024-01-23,Mean,2.8561654135338346
2024-01-24,Mean,2.9857281553398063
2024-01-25,Mean,2.785090909090909
2024-01-26,Mean,2.7581481481481482
2024-01-27,Mean,2.7179850746268657
2024-01-28,Mean,2.861222222222222
2024-01-29,Mean,2.8304255319148934
2024-01-30,Mean,3.016082474226804
2024-01-31,Mean,2.929056603773585
2024-02-01,Mean,2.856
2024-02-02,Mean,2.69009009009009
2024-02-03,Mean,2.8414814814814813
2024-02-04,Mean,2.8487755102040815
2024-02-05,Mean,2.7986153846153847
2024-02-06,Mean,2.853333333333333
2024-02-07,Mean,2.8952
2024-02-08,Mean,2.9501941747572817
2024-02-09,Mean,2.868705035971223
2024-02-10,Mean,2.707439024390244
2024-02-11,Mean,2.958823529411765
2024-02-12,Mean,2.9501980198019804
2024-02-13,Mean,2.7269465648854965
2024-02-14,Mean,3.0451181102362206
2024-02-15,Mean,2.775340909090909
2024-02-16,Mean,2.7863366336633666
2024-02-17,Mean,2.8768939393939394
2024-02-18,Mean,2.744142857142857
2024-02-19,Mean,2.8967391304347827
2024-02-20,Mean,2.94793893129771
2024-02-21,Mean,2.814620253164557
2024-02-22,Mean,2.8795061728395064
2024-02-23,Mean,2.83063829787234
2024-02-24,Mean,2.6412244897959183
2024-02-25,Mean,2.7259183673469387
2024-02-26,Mean,2.8309774436090223
2024-02-27,Mean,2.892300884955752
2024-02-28,Mean,2.68283185840708
2024-02-29,Mean,2.829776119402985
2024-03-01,Mean,1.358888888888889
2024-03-02,Mean,3.0231818181818184
2024-03-03,Mean,2.7614583333333336
2024-03-04,Mean,2.8554761904761907
2024-03-05,Mean,2.7443243243243245
2024-03-06,Mean,2.6496
2024-03-07,Mean,3.003409090909091
2024-03-08,Mean,2.850357142857143
2024-03-09,Mean,2.8036111111111115
2024-03-10,Mean,2.850810810810811
2024-03-11,Mean,2.824807692307692
2024-03-12,Mean,2.868904109589041
2024-03-13,Mean,2.7762162162162163
2024-03-14,Mean,2.531428571428571
2024-03-15,Mean,2.7922727272727275
2024-03-16,Mean,3.0625641025641026
2024-03-17,Mean,2.8680363636363637
2024-03-18,Mean,2.839375
2024-03-19,Mean,2.8993617021276594
2024-03-20,Mean,2.8340944881889762
2024-03-21,Mean,2.957307692307692
2024-03-22,Mean,2.714155844155844
2024-03-23,Mean,2.8857894736842105
2024-03-24,Mean,2.6944776119402984
2024-03-25,Mean,2.820842105263158
2024-03-26,Mean,2.85505376344086
2024-03-27,Mean,2.829361702127659
2024-03-28,Mean,2.8661206896551725
2024-03-29,Mean,2.7840869565217394
2024-03-30,Mean,2.723488372093023
2024-03-31,Mean,2.867752808988764
2024-04-01,Mean,3.0345
2024-04-02,Mean,2.937246376811594
2024-04-03,Mean,2.88672
2024-04-04,Mean,2.870462962962963
2024-04-05,Mean,2.396
2024-04-06,Mean,2.785565217391304
2024-04-07,Mean,2.7916260162601625
2024-04-08,Mean,2.7655963302752293
2024-04-09,Mean,2.847979797979798
2024-04-10,Mean,2.6423577235772355
2024-04-11,Mean,3.0433999999999997
2024-04-12,Mean,2.9148854961832065
2024-04-13,Mean,2.9194339622641508
2024-04-14,Mean,2.978173076923077
2024-04-15,Mean,2.8000877192982454
2024-04-16,Mean,2.9809259259259258
2024-04-17,Mean,2.802844036697248
2024-04-18,Mean,2.8400892857142854
2024-04-19,Mean,2.941923076923077
2024-04-20,Mean,2.8607317073170733
2024-04-21,Mean,2.8084466019417476
2024-04-22,Mean,2.865909090909091
2024-04-23,Mean,2.848910891089109
2024-04-24,Mean,2.92
2024-04-25,Mean,2.7155555555555555
2024-04-26,Mean,2.8854205607476637
2024-04-27,Mean,2.7982727272727272
2024-04-28,Mean,2.7094392523364488
2024-04-29,Mean,2.82416
2024-04-30,Mean,2.875688073394495
2024-05-01,Mean,2.7551851851851854
2024-05-02,Mean,2.7552293577981652
2024-05-03,Mean,2.8754198473282444
2024-05-04,Mean,2.600121951219512
2024-05-05,Mean,2.8560176991150446
2024-05-06,Mean,2.8073913043478265
2024-05-07,Mean,2.74625
2024-05-08,Mean,2.831935483870968
2024-05-09,Mean,2.833728813559322
2024-05-10,Mean,2.786632653061224
2024-05-11,Mean,2.8803278688524587
2024-05-12,Mean,2.7290977443609026
2024-05-13,Mean,2.966666666666667
2024-05-14,Mean,2.79340206185567
2024-05-15,Mean,2.7744615384615385
2024-05-16,Mean,2.714471544715447
2024-05-17,Mean,2.893370786516854
2024-05-18,Mean,2.838608695652174
2024-05-19,Mean,2.7815966386554623
2024-05-20,Mean,2.7983185840707963
2024-05-21,Mean,2.758877551020408
2024-05-22,Mean,2.762566371681416
2024-05-23,Mean,2.8456521739130434
2024-05-24,Mean,2.82981981981982
2024-05-25,Mean,3.0191964285714286
2024-05-26,Mean,2.827272727272727
2024-05-27,Mean,2.8619811320754716
2024-05-28,Mean,2.7610619469026547
2024-05-29,Mean,2.808888888888889
2024-05-30,Mean,2.867107438016529
2024-05-31,Mean,2.8408256880733944
2024-06-01,Mean,2.8603030303030303
2024-06-02,Mean,2.873913043478261
2024-06-03,Mean,2.726285714285714
2024-06-04,Mean,2.91531746031746
2024-06-05,Mean,2.8997247706422016
2024-06-06,Mean,2.9323684210526317
2024-06-07,Mean,2.873142857142857
2024-06-08,Mean,2.754732142857143
2024-06-09,Mean,2.7817525773195872
2024-06-10,Mean,2.7387912087912087
2024-06-11,Mean,2.7737499999999997
2024-06-12,Mean,2.874921875
2024-06-13,Mean,2.8694782608695655
2024-06-14,Mean,2.8081896551724137
2024-06-15,Mean,2.98
2024-06-16,Mean,2.8575213675213673
2024-06-17,Mean,2.956666666666667
2024-06-18,Mean,2.818613138686131
2024-06-19,Mean,2.85695652173913
2024-06-20,Mean,2.812222222222222
2024-06-21,Mean,2.7167326732673267
2024-06-22,Mean,2.7874725274725276
2024-06-23,Mean,2.812336448598131
2024-06-24,Mean,2.802721088435374
2024-06-25,Mean,2.7647142857142857
2024-06-26,Mean,2.849746835443038
2024-06-27,Mean,2.9877450980392157
2024-06-28,Mean,2.8827152317880795
2024-06-29,Mean,2.7879411764705884
2024-06-30,Mean,2.7425
2024-07-01,Mean,2.737765957446809
2024-07-02,Mean,2.7621428571428575
2024-07-03,Mean,2.6430841121495328
2024-07-04,Mean,2.8879439252336447
2024-07-05,Mean,2.9941525423728814
2024-07-06,Mean,2.8328205128205126
2024-07-07,Mean,2.990430107526882
2024-07-08,Mean,3.046860465116279
2024-07-09,Mean,2.85248
2024-07-10,Mean,2.702210526315789
2024-07-11,Mean,2.777391304347826
2024-07-12,Mean,2.924318181818182
2024-07-13,Mean,2.832436974789916
2024-07-14,Mean,2.8047916666666666
2024-07-15,Mean,2.8945578231292517
2024-07-16,Mean,2.886283185840708
2024-07-17,Mean,2.738421052631579
2024-07-18,Mean,2.8168316831683167
2024-07-19,Mean,2.847474747474747
2024-07-20,Mean,2.991444444444445
2024-07-21,Mean,2.830612244897959
2024-07-22,Mean,2.799019607843137
2024-07-23,Mean,2.9332075471698116
2024-07-24,Mean,3.043
2024-07-25,Mean,2.649893617021277
2024-07-26,Mean,2.9893442622950817
2024-07-27,Mean,2.868148148148148
2024-07-28,Mean,2.827216494845361
2024-07-29,Mean,2.8407766990291266
2024-07-30,Mean,2.879553571428571
2024-07-31,Mean,2.8173529411764706
2024-08-01,Mean,2.8726612903225806
2024-08-02,Mean,2.8920731707317073
2024-08-03,Mean,2.8575280898876403
2024-08-04,Mean,3.01859375
2024-08-05,Mean,2.867297297297297
2024-08-06,Mean,2.900916030534351
2024-08-07,Mean,2.8943333333333334
2024-08-08,Mean,2.867096774193548
2024-08-09,Mean,2.786216216216216
2024-08-10,Mean,3.005942028985507
2024-08-11,Mean,2.8935714285714282
2024-08-12,Mean,2.909009009009009
2024-08-13,Mean,2.8123275862068966
2024-08-14,Mean,2.9491919191919194
2024-08-15,Mean,2.9366355140186915
2024-08-16,Mean,2.9250393700787405
2024-08-17,Mean,2.9088524590163933
2024-08-18,Mean,2.7970270270270268
2024-08-19,Mean,2.798494623655914
2024-08-20,Mean,2.8377777777777777
2024-08-21,Mean,2.8248739495798323
2024-08-22,Mean,2.965505617977528
2024-08-23,Mean,2.7246067415730337
2024-08-24,Mean,2.7511267605633805
2024-08-25,Mean,3.0087755102040816
2024-08-26,Mean,2.7679746835443035
2024-08-27,Mean,2.9507575757575757
2024-08-28,Mean,2.9434375
2024-08-29,Mean,2.8872815533980583
2024-08-30,Mean,2.882086330935252
2024-08-31,Mean,2.9397014925373135
2024-09-01,Mean,2.8773636363636363
2024-09-02,Mean,2.9614912280701757
2024-09-03,Mean,2.886705882352941
2024-09-04,Mean,2.7695081967213113
2024-09-05,Mean,2.990744680851064
2024-09-06,Mean,2.887826086956522
2024-09-07,Mean,2.967422680412371
2024-09-08,Mean,2.848989898989899
2024-09-09,Mean,2.913095238095238
2024-09-10,Mean,2.928455882352941
2024-09-11,Mean,2.714603174603175
2024-09-12,Mean,2.8684931506849316
2024-09-13,Mean,3.1058666666666666
2024-09-14,Mean,2.7942307692307695
2024-09-15,Mean,2.784954954954955
2024-09-16,Mean,3.026829268292683
2024-09-17,Mean,2.756741573033708
2024-09-18,Mean,2.6055555555555556
2024-09-19,Mean,2.9593846153846157
2024-09-20,Mean,2.9583333333333335
2024-09-21,Mean,2.8970676691729325
2024-09-22,Mean,2.9753846153846153
2024-09-23,Mean,2.7703797468354434
2024-09-24,Mean,2.958014184397163
2024-09-25,Mean,2.786530612244898
2024-09-26,Mean,3.037558139534884
2024-09-27,Mean,2.989294117647059
2024-09-28,Mean,2.9913793103448274
2024-09-29,Mean,2.806732673267327
2024-09-30,Mean,2.7440677966101696
2024-10-01,Mean,2.9624615384615387
2024-10-02,Mean,2.6865333333333337
2024-10-03,Mean,2.949871794871795
2024-10-04,Mean,2.827767857142857
2024-10-05,Mean,2.7858666666666667
2024-10-06,Mean,3.059126213592233
2024-10-07,Mean,2.9663043478260867
2024-10-08,Mean,2.7697777777777777
2024-10-09,Mean,2.7343529411764704
2024-10-10,Mean,2.749230769230769
2024-10-11,Mean,2.9539175257731958
2024-10-12,Mean,2.83231884057971
2024-10-13,Mean,2.976494845360825
2024-10-14,Mean,2.7767796610169495
2024-10-15,Mean,2.7694
2024-10-16,Mean,2.562173913043478
2024-10-17,Mean,2.9330578512396692
2024-10-18,Mean,2.8446969696969697
2024-10-19,Mean,2.9408403361344537
2024-10-20,Mean,3.0163432835820894
2024-10-21,Mean,2.949378881987578
2024-10-22,Mean,2.9691463414634147
2024-10-23,Mean,2.8516346153846155
2024-10-24,Mean,2.7975510204081635
2024-10-25,Mean,2.777121212121212
2024-10-26,Mean,2.869710144927536
2024-10-27,Mean,2.9962
2024-10-28,Mean,2.8961797752808986
2024-10-29,Mean,2.995
2024-10-30,Mean,2.7748648648648646
2024-10-31,Mean,3.0550393700787404
2024-11-01,Mean,2.9439393939393943
2024-11-02,Mean,2.2363333333333335
2024-11-03,Mean,2.4353571428571428
2024-11-04,Mean,3.0084375000000003
2024-11-05,Mean,2.9175
2024-11-06,Mean,2.890940170940171
2024-11-07,Mean,2.0785714285714287
2024-11-08,Mean,2.851122448979592
2024-11-09,Mean,2.977058823529412
2024-11-10,Mean,2.9298507462686567
2024-11-11,Mean,3.0031999999999996
2024-11-12,Mean,2.893563218390805
2024-11-13,Mean,2.690655737704918
2024-11-14,Mean,2.9442477876106192
2024-11-15,Mean,2.9494444444444445
2024-11-16,Mean,2.918269230769231
2024-11-17,Mean,2.4496153846153845
2024-11-18,Mean,2.967872340425532
2024-11-19,Mean,2.759310344827586
2024-11-20,Mean,2.6698333333333335
2024-11-21,Mean,2.661551724137931
2024-11-22,Mean,2.7383870967741935
2024-11-23,Mean,3.1453508771929823
2024-11-24,Mean,2.8918823529411766
2024-11-25,Mean,2.847572815533981
2024-11-26,Mean,3.0857317073170734
2024-11-27,Mean,2.953225806451613
2024-11-28,Mean,2.8954464285714288
2024-11-29,Mean,2.8017307692307694
2024-11-30,Mean,2.500909090909091
2024-12-01,Mean,2.9270967741935485
2024-12-02,Mean,2.9305263157894736
2024-12-03,Mean,2.9857037037037037
2024-12-04,Mean,2.7144117647058827
2024-12-05,Mean,2.7266666666666666
2024-12-06,Mean,2.748888888888889
2024-12-07,Mean,3.01390243902439
2024-12-08,Mean,2.9525675675675678
2024-12-09,Mean,2.9993548387096776
2024-12-10,Mean,2.973333333333333
2024-12-11,Mean,2.83489932885906
2024-12-12,Mean,2.8594505494505493
2024-12-13,Mean,2.6905454545454544
2024-12-14,Mean,2.734375
2024-12-15,Mean,3.0634426229508196
2024-12-16,Mean,2.735769230769231
2024-12-17,Mean,3.0808108108108105
2024-12-18,Mean,2.7930952380952383
2024-12-19,Mean,3.001264367816092
2024-12-20,Mean,2.7013333333333334
2024-12-21,Mean,2.8268
2024-12-22,Mean,2.7334848484848484
2024-12-23,Mean,2.7267567567567568
2024-12-24,Mean,2.8894949494949493
2024-12-25,Mean,2.826551724137931
2024-12-26,Mean,2.8866666666666667
2024-12-27,Mean,2.943793103448276
2024-12-28,Mean,2.86175
2024-12-29,Mean,2.7432758620689657
2024-12-30,Mean,2.828421052631579
2024-12-31,Mean,2.685769230769231
2025-01-01,Mean,3.031230769230769
2025-01-02,Mean,2.880909090909091
2025-01-03,Mean,2.6178947368421053
2025-01-04,Mean,2.766973684210526
2025-01-05,Mean,2.9082142857142856
2025-01-06,Mean,2.592857142857143
2025-01-07,Mean,3.05
2025-01-08,Mean,2.5845454545454545
2025-01-09,Mean,2.8361333333333336
2025-01-10,Mean,2.884301075268817
2025-01-11,Mean,2.701388888888889
2025-01-12,Mean,2.8835714285714285
2025-01-13,Mean,2.8064383561643838
2025-01-14,Mean,2.918170731707317
2025-01-15,Mean,2.8547368421052632
2025-01-16,Mean,2.7464383561643837
2025-01-17,Mean,2.7712048192771084
2025-01-18,Mean,2.416333333333333
2025-01-19,Mean,2.933676470588235
2025-01-20,Mean,2.7790425531914895
2025-01-21,Mean,2.887462686567164
2025-01-22,Mean,2.8871264367816094
2025-01-23,Mean,2.9812345679012346
2025-01-24,Mean,2.877126436781609
2025-01-25,Mean,2.426923076923077
2025-01-26,Mean,2.6619565217391306
2025-01-27,Mean,2.814235294117647
2025-01-28,Mean,2.8175862068965514
2025-01-29,Mean,2.8382954545454546
2025-01-30,Mean,2.9111764705882353
2025-01-31,Mean,2.1640625
2025-02-01,Mean,2.8561111111111113
2025-02-02,Mean,3.0516666666666667
2025-02-03,Mean,2.962727272727273
2025-02-04,Mean,2.9462499999999996
2025-02-05,Mean,2.9465714285714286
2025-02-06,Mean,2.824615384615385
2025-02-07,Mean,2.8095454545454546
2025-02-08,Mean,2.5832142857142855
2025-02-09,Mean,2.7681944444444446
2025-02-10,Mean,2.89537037037037
2025-02-11,Mean,2.6621333333333332
2025-02-12,Mean,2.8941284403669725
2025-02-13,Mean,3.056595744680851
2025-02-14,Mean,3.0627272727272725
2025-02-15,Mean,2.8709090909090906
2025-02-16,Mean,2.86
2025-02-17,Mean,2.8748979591836736
2025-02-18,Mean,3.027169811320755
2025-02-19,Mean,2.9210576923076923
2025-02-20,Mean,2.686
2025-02-21,Mean,2.5296000000000003
2025-02-22,Mean,3.0014999999999996
2025-02-23,Mean,2.8848936170212767
2025-02-24,Mean,2.7437209302325583
2025-02-25,Mean,2.956701030927835
2025-02-26,Mean,2.947391304347826
2025-02-27,Mean,3.0694117647058823
2025-02-28,Mean,2.8092063492063493
2025-03-01,Mean,2.755571428571429
2025-03-02,Mean,2.83265625
2025-03-03,Mean,2.9114159292035398
2025-03-04,Mean,3.0248387096774194
2025-03-05,Mean,2.9066346153846156
2025-03-06,Mean,2.8195833333333336
2025-03-07,Mean,2.817560975609756
2025-03-08,Mean,2.8785714285714286
2025-03-09,Mean,2.9306923076923077
2025-03-10,Mean,3.042016806722689
2025-03-11,Mean,2.777090909090909
2025-03-12,Mean,2.7846875
2025-03-13,Mean,2.8374117647058825
2025-03-14,Mean,2.89125
2025-03-15,Mean,2.7
2025-03-16,Mean,2.9875213675213677
2025-03-17,Mean,2.8206122448979594
2025-03-18,Mean,2.8460439560439563
2025-03-19,Mean,2.9615686274509803
2025-03-20,Mean,2.7819148936170213
2025-03-21,Mean,2.8993548387096775
2025-03-22,Mean,2.9748684210526317
2025-03-23,Mean,2.9197115384615384
2025-03-24,Mean,2.6943442622950817
2025-03-25,Mean,2.3915714285714285
2025-03-26,Mean,2.9915625
2025-03-27,Mean,3.2039999999999997
2025-03-28,Mean,2.932162162162162
2025-03-29,Mean,3.041864406779661
2025-03-30,Mean,3.0489908256880733
2025-03-31,Mean,2.8982894736842106
2025-04-01,Mean,3.2139534883720926
2025-04-02,Mean,2.9832926829268294
2025-04-03,Mean,2.9684158415841586
2025-04-04,Mean,2.980985915492958
2025-04-05,Mean,2.9972549019607846
2025-04-06,Mean,3.2474324324324324
2025-04-07,Mean,3.132720588235294
2025-04-08,Mean,3.0703488372093024
2025-04-09,Mean,2.8983999999999996
2025-04-10,Mean,3.00231884057971
2025-04-11,Mean,2.925652173913044
2025-04-12,Mean,3.0120289855072464
2025-04-13,Mean,2.9538028169014083
2025-04-14,Mean,3.2328571428571427
2025-04-15,Mean,3.1058974358974356
2025-04-16,Mean,3.0170212765957447
2025-04-17,Mean,3.1318750000000004
2025-04-18,Mean,3.0970652173913042
2025-04-19,Mean,2.9225
2025-04-20,Mean,2.8666141732283466
2025-04-21,Mean,2.91109756097561
2025-04-22,Mean,2.8809411764705883
2025-04-23,Mean,3.084074074074074
2025-04-24,Mean,3.019718309859155
2025-04-25,Mean,3.170151515151515
2025-04-26,Mean,3.137567567567568
2025-04-27,Mean,3.0493103448275862
2025-04-28,Mean,3.038532110091743
2025-04-29,Mean,2.9623762376237623
2025-04-30,Mean,3.126730769230769
2025-05-01,Mean,3.1127619047619044
2025-05-02,Mean,2.926
2025-05-03,Mean,2.9387179487179487
2025-05-04,Mean,2.7283999999999997
2025-05-05,Mean,2.877222222222222
2025-05-06,Mean,3.040604026845638
2025-05-07,Mean,3.3000000000000003
2025-05-08,Mean,2.869423076923077
2025-05-09,Mean,3.038623853211009
2025-05-10,Mean,2.9095999999999997
2025-05-11,Mean,3.1226732673267326
2025-05-12,Mean,3.098181818181818
2025-05-13,Mean,3.019485294117647
2025-05-14,Mean,3.0174000000000003
2025-05-15,Mean,2.887843137254902
2025-05-16,Mean,2.9773584905660377
2025-05-17,Mean,3.105813953488372
2025-05-18,Mean,3.0727692307692305
2025-05-19,Mean,3.033076923076923
2025-05-20,Mean,2.9637499999999997
2025-05-21,Mean,3.245473684210526
2025-05-22,Mean,2.8119444444444444
2025-05-23,Mean,3.0968750000000003
2025-05-24,Mean,3.014558823529412
2025-05-25,Mean,2.963888888888889
2025-05-26,Mean,3.144830508474576
2025-05-27,Mean,2.949777777777778
2025-05-28,Mean,3.1920454545454544
2025-05-29,Mean,3.0770338983050847
2025-05-30,Mean,3.0352941176470587
2025-05-31,Mean,2.9433333333333334
2025-06-01,Mean,2.743207547169811
2025-06-02,Mean,3.0376
2025-06-03,Mean,3.0270754716981134
2025-06-04,Mean,3.0180555555555553
2025-06-05,Mean,3.2470535714285718
2025-06-06,Mean,2.628095238095238
2025-06-07,Mean,2.9668
2025-06-08,Mean,3.0176190476190476
2025-06-09,Mean,3.041269841269841
2025-06-10,Mean,3.1598214285714286
2025-06-11,Mean,3.09991452991453
2025-06-12,Mean,2.988372093023256
2025-06-13,Mean,2.85025641025641
2025-06-14,Mean,3.0014444444444446
2025-06-15,Mean,3.050634920634921
2025-06-16,Mean,3.339420289855073
2025-06-17,Mean,3.0142
2025-06-18,Mean,3.1830555555555557
2025-06-19,Mean,2.9007964601769913
2025-06-20,Mean,2.9927272727272727
2025-06-21,Mean,2.8638461538461537
2025-06-22,Mean,2.888153846153846
2025-06-23,Mean,3.0
2025-06-24,Mean,2.879047619047619
2025-06-25,Mean,3.0998529411764704
2025-06-26,Mean,2.98312
2025-06-27,Mean,3.081410256410256
2025-06-28,Mean,3.060704225352113
2025-06-29,Mean,3.0504347826086957
2025-06-30,Mean,2.9891588785046728
2025-07-01,Mean,3.0419298245614033
2025-07-02,Mean,3.0784615384615384
2025-07-03,Mean,3.020642201834862
2025-07-04,Mean,2.9511111111111115
2025-07-05,Mean,3.1288095238095237
2025-07-06,Mean,2.9925842696629212
2025-07-07,Mean,3.057032258064516
2025-07-08,Mean,2.811304347826087
2025-07-09,Mean,3.092265625
2025-07-10,Mean,2.2333333333333334
2025-07-11,Mean,2.5925000000000002
2025-07-12,Mean,2.8685714285714288
2025-07-13,Mean,2.9714814814814816
2025-07-14,Mean,2.861269841269841
2025-07-15,Mean,2.951935483870968
2025-07-16,Mean,3.1659259259259263
2025-07-17,Mean,3.0117857142857143
2025-07-18,Mean,3.0551515151515147
2025-07-19,Mean,3.2086666666666663
2025-07-20,Mean,2.92953125
2025-07-21,Mean,2.9625
2025-07-22,Mean,3.0685714285714285
2025-07-23,Mean,3.039
2025-07-24,Mean,3.057123287671233
2025-07-25,Mean,3.0162820512820514
2025-07-26,Mean,2.565238095238095
2025-07-27,Mean,3.04546875
2025-07-28,Mean,2.9114516129032255
2025-07-29,Mean,3.0870212765957445
2025-07-30,Mean,2.9329230769230765
2025-07-31,Mean,3.1217307692307696
2025-08-01,Mean,3.0974193548387094
2025-08-02,Mean,2.9696078431372546
2025-08-03,Mean,2.7695238095238093
2025-08-04,Mean,2.6802777777777775
2025-08-05,Mean,3.0154444444444444
2025-08-06,Mean,3.0332
2025-08-07,Mean,2.8854285714285712
2025-08-08,Mean,3.1033333333333335
2025-08-09,Mean,2.863157894736842
2025-08-10,Mean,3.1135135135135137
2025-08-11,Mean,2.953030303030303
2025-08-12,Mean,1.9625
2025-08-13,Mean,2.909320388349515
2025-08-14,Mean,3.0142391304347824
2025-08-15,Mean,3.1233750000000002
2025-08-16,Mean,3.2048
2025-08-17,Mean,3.0174666666666665
2025-08-18,Mean,3.073733333333333
2025-08-19,Mean,2.9186956521739127
2025-08-20,Mean,2.88175
2025-08-21,Mean,2.7923684210526316
2025-08-22,Mean,3.0253658536585366
2025-08-23,Mean,3.2479310344827583
2025-08-24,Mean,1.15
2025-08-25,Mean,3.104857142857143
2025-08-26,Mean,2.9921951219512195
2025-08-27,Mean,3.1542045454545455
2025-08-28,Mean,2.9254838709677418
2025-08-29,Mean,3.1352380952380954
2025-08-30,Mean,2.8588709677419355
2025-08-31,Mean,3.0770833333333334
2025-09-01,Mean,3.0650442477876108
2025-09-02,Mean,2.7695999999999996
2025-09-03,Mean,3.0811290322580644
2025-09-04,Mean,3.014081632653061
2025-09-05,Mean,3.048490566037736
2025-09-06,Mean,2.7239999999999998
2025-09-07,Mean,3.1073684210526316
2025-09-08,Mean,3.053548387096774
2025-09-09,Mean,3.08125
2025-09-10,Mean,3.0126785714285718
2025-09-11,Mean,3.1037777777777773
2025-09-12,Mean,3.1363636363636362
2025-09-13,Mean,3.00625
2025-09-14,Mean,3.0822448979591837
2025-09-15,Mean,3.02474358974359
2025-09-16,Mean,3.113134328358209
2025-09-17,Mean,3.0667391304347826
2025-09-18,Mean,3.1417647058823532
2025-09-19,Mean,3.07093023255814
2025-09-22,Mean,3.1292857142857144
2025-09-23,Mean,3.143137254901961
2025-09-26,Mean,3.194
2025-09-27,Mean,3.252558139534884
2025-09-28,Mean,3.2865909090909096
2025-09-29,Mean,3.2004
2025-09-30,Mean,3.3832
2025-10-01,Mean,3.165
2025-10-02,Mean,3.21609756097561
2025-10-04,Mean,3.0470588235294116
2025-10-05,Mean,3.1839999999999997
2025-10-06,Mean,3.1304166666666666
2025-10-07,Mean,3.311458333333333
2025-10-08,Mean,3.0690384615384616
2025-10-10,Mean,3.1072727272727274
2025-10-11,Mean,2.572857142857143
2025-10-12,Mean,3.1904285714285714
2025-10-13,Mean,3.3604918032786886
2025-10-14,Mean,2.9075925925925925
2025-10-15,Mean,3.1471428571428572
2025-10-16,Mean,3.140666666666667
2025-10-17,Mean,3.4549999999999996
2025-10-18,Mean,2.928235294117647
2025-10-19,Mean,3.2125925925925922
2025-10-20,Mean,3.2285714285714286
2025-10-21,Mean,3.2637681159420286
2025-10-22,Mean,3.1790361445783133
2025-10-23,Mean,2.238
2025-10-24,Mean,2.9372727272727275
2025-10-25,Mean,3.1027659574468087
2025-10-26,Mean,3.101020408163265
2025-10-27,Mean,2.834736842105263
2025-10-28,Mean,2.6879999999999997
2025-10-29,Mean,3.1570886075949365
2025-10-30,Mean,3.1377777777777776
2025-10-31,Mean,2.996153846153846
2025-11-01,Mean,3.0456164383561646
2025-11-02,Mean,3.1115384615384616
2025-11-03,Mean,2.9099999999999997
2025-11-04,Mean,2.9814545454545454
2025-11-05,Mean,3.092325581395349
2025-11-06,Mean,3.292906976744186
2025-11-07,Mean,3.1418421052631578
2025-11-08,Mean,3.12
2025-11-09,Mean,3.0904761904761906
2025-11-10,Mean,2.986359447004608
2025-11-11,Mean,2.9895652173913043
2025-11-12,Mean,3.040923076923077
2025-11-13,Mean,2.8675268817204302
2023-07-01,Median,3.25
2023-07-02,Median,3.0
2023-07-03,Median,3.0
2023-07-04,Median,3.4
2023-07-05,Median,3.0
2023-07-06,Median,3.0
2023-07-07,Median,3.0
2023-07-08,Median,3.3
2023-07-09,Median,3.3
2023-07-10,Median,2.4450000000000003
2023-07-11,Median,3.0
2023-07-12,Median,3.3
2023-07-13,Median,3.0
2023-07-14,Median,3.29
2023-07-15,Median,3.3
2023-07-16,Median,3.0
2023-07-17,Median,2.7
2023-07-18,Median,3.0
2023-07-19,Median,3.0
2023-07-20,Median,3.0
2023-07-21,Median,3.0
2023-07-22,Median,3.15
2023-07-23,Median,3.25
2023-07-24,Median,3.0
2023-07-25,Median,3.1
2023-07-26,Median,2.8
2023-07-27,Median,3.15
2023-07-28,Median,2.7
2023-07-29,Median,3.0
2023-07-30,Median,2.79
2023-07-31,Median,2.895
2023-08-01,Median,3.25
2023-08-02,Median,3.0
2023-08-03,Median,3.0
2023-08-04,Median,3.0
2023-08-05,Median,3.0
2023-08-06,Median,3.05
2023-08-07,Median,3.0
2023-08-08,Median,3.0
2023-08-09,Median,3.0
2023-08-10,Median,3.0
2023-08-11,Median,3.0
2023-08-12,Median,3.0
2023-08-13,Median,3.0
2023-08-14,Median,2.75
2023-08-15,Median,3.0
2023-08-16,Median,3.25
2023-08-17,Median,3.0
2023-08-18,Median,3.0
2023-08-19,Median,3.0
2023-08-20,Median,3.05
2023-08-21,Median,2.995
2023-08-22,Median,2.99
2023-08-23,Median,3.27
2023-08-24,Median,3.175
2023-08-25,Median,3.0
2023-08-26,Median,3.0
2023-08-27,Median,3.0
